,adult,backdrop_path,genre_ids,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count,netflix_title
67,False,/Qt8L6uur3geuHg3XUNYACOjHbZ.jpg,"[16, 10762]",129832,['KR'],ko,브레드 이발소,"Aimed at kids 6-10, the hilarious CGI comedy is set in a world populated by anthropomorphized foodstuffs, who seek out our carb-loaded hero to get decoration makeovers.",5.042,/saI7dFBvounvh37BtqMwELsDyHH.jpg,2019-01-03,Bread Barbershop,0.0,0,Bread Barbershop
68,False,/8maiCbI0UPkFzLbphn9tYUngMf0.jpg,"[18, 10759, 35]",110534,['KR'],ko,D.P.,A young private’s assignment to capture army deserters reveals the painful reality endured by each enlistee during his compulsory call of duty.,16.842,/3LqTNjibg3XySzP2iUHyKinEyw7.jpg,2021-08-27,D.P.,8.157,137,D.P.
69,False,/n5Ty1KJIRNCXlDHDjcPpUgp57tr.jpg,"[10759, 16, 10765]",62104,['JP'],ja,七つの大罪,"The “Seven Deadly Sins”—a group of evil knights who conspired to overthrow the kingdom of Britannia—were said to have been eradicated by the Holy Knights, although some claim that they still live. Ten years later, the Holy Knights have staged a Coup d'état and assassinated the king, becoming the new, tyrannical rulers of the kingdom. Elizabeth, the king's only daughter, sets out on a journey to find the “Seven Deadly Sins,” and to enlist their help in taking back the kingdom.",13.282,/2joVH3cYzhIhwrUsEQRjY6BnMea.jpg,2014-10-05,The Seven Deadly Sins,8.467,4627,Deadly Sins
70,False,/q1e5I2ur4yjsQEdZb5WHnjOjus9.jpg,"[16, 35, 10762]",123594,['US'],en,I Heart Arlo,Arlo and his newfound crew set up shop in an abandoned seaside neighborhood and help bring it back to life.,6.303,/ecaxpn3pIxM0PtKr6ltSblO2Gel.jpg,2021-08-27,I Heart Arlo,7.2,6,I Heart Arlo
71,False,/i5Y17SwkjwGrTXASnWusx5okITO.jpg,[18],131584,['NG'],en,King of Boys: O Retorno do Rei,"Alhaja Eniola Salami starts anew and sets her sights on a different position of power, fueled by revenge, regret and ruthlessness.",3.643,/vWI6qVGOklBCfdcskDdVcm2JXA6.jpg,2021-08-27,King of Boys: The Return of the King,7.6,21,King of Boys: The Return of the King
72,False,/amLNPSxcA4sXWAURj63U6cLn8dX.jpg,"[10768, 18]",65153,"['IE', 'GB']",en,Rebellion,"A group of young men and women in Dublin in 1916 are embroiled in a fight for independence during the Easter Rising. The story begins with the outbreak of World War I. As expectations of a short and glorious campaign are dashed, social stability is eroded and Irish nationalism comes to the fore. The tumultuous events that follow are seen through the eyes of a group of friends from Dublin, Belfast and London as they play vital and conflicting roles in the narrative of Ireland's independence.",12.361,/c0BnaDnGZ5zucdyMPRtQZ96jqL0.jpg,2016-01-03,Rebellion,7.167,39,Rebellion
73,False,/1sE0XbVSuyar39PNfWWUs7ixrjK.jpg,[99],112933,['JP'],ja,RIDE ON TIME,,2.49,/w8d1cQLOY1QCrMaAU07VqY0CWou.jpg,2018-10-05,RIDE ON TIME,6.0,2,RIDE ON TIME
74,False,/3wfH3yvwS5Ib6ha01126kv0Nq4y.jpg,[10764],131114,['US'],en,Titletown High,"In a Georgia town where football rules and winning is paramount, a high school team tackles romance, rivalries and real life while vying for a title.",2.561,/dqy9PwKHMI2k2otdHyndHLnvQ1i.jpg,2021-08-27,Titletown High,5.0,6,Titletown High
75,False,/1c1SDpDayNCr4EkC6dQH7Eun4BR.jpg,"[16, 35, 10759, 10765]",104711,['JP'],ja,EDENS ZERO,"Aboard the Edens Zero, a lonely boy with the ability to control gravity embarks on an adventure to meet the fabled space goddess known as Mother.",118.598,/wvMLAxVmIpyqxgKak8ieVpMHf9X.jpg,2021-04-11,EDENS ZERO,7.8,172,EDENS ZERO
76,False,/558LZZCB612eRz9bMoTp9bSTnse.jpg,[35],87093,['US'],en,Family Reunion,"Family Reunion follows a family of six who travel from Seattle, Washington to Columbus, Georgia for the McKellan Family Reunion and decide to stay to be closer to their family.",25.857,/1FOJNlszjqBk5S1CDjnGvFTP2e4.jpg,2019-07-10,Family Reunion,8.338,80,Family Reunion
77,False,/2CIpC7glUacb1urK8Rdr6O2rZnc.jpg,"[18, 80, 9648]",129495,"['US', 'AU']",en,Clickbait,"When family man Nick Brewer is abducted in a crime with a sinister online twist, those closest to him race to uncover who is behind it and why.",14.836,/89Asq5Gx1YvmfJ4YhygTT9rFvtl.jpg,2021-08-25,Clickbait,7.429,260,Clickbait
78,False,/5fpjUdAglxI4jFA2W8fE5EDAAJW.jpg,"[99, 80]",130119,['BR'],pt,João de Deus: Cura e Crime,"Idolized medium João Teixeira de Faria rises to international fame before horrifying abuse is revealed by survivors, prosecutors and the press.",3.416,/yHC5hCojMNo5mRkcM8YezrLURa.jpg,2021-08-25,John of God: The Crimes of a Spiritual Healer,6.4,10,John of God: The Crimes of a Spiritual Healer
79,False,/cnYKA3MUSgGxOlO73p9Cd290EBd.jpg,[10764],130044,['CA'],en,Motel Makeover,"Amid project pitfalls and a pandemic, besties-turned-business partners bring their design magic to a rundown motel and revamp it into a go-to getaway.",1.635,/vexpYRBziqzQQ9HI8f5kKrI6u3C.jpg,2021-08-25,Motel Makeover,4.2,4,Motel Makeover
80,False,/y3yozX8AW3PcLxS3WkezjJRKoM0.jpg,"[10765, 9648, 18]",129676,['PL'],pl,Otwórz oczy,"After a tragic accident, an amnesiac teen tries to rebuild her life at a memory disorders center but becomes suspicious of her unconventional treatment.",7.49,/50nfmMwCoQ5DDoVL0lrpCuKjJIs.jpg,2021-08-25,Open Your Eyes,6.9,20,Open Your Eyes
81,False,/x7XBrIWkfV0AzO6v0077ioPMR3f.jpg,"[18, 35, 9648]",129933,['NO'],no,Post Mortem: Ingen dør i Skarnes,"Live Hallangen is declared dead but hours later she suddenly wakes up with a sudden urge for blood. Meanwhile, her brother Odd tries to keep the family driven funeral home afloat.",4.938,/pGahnC1yoYBGSXB3iDHWAT3kLlp.jpg,2021-08-25,Post Mortem: No One Dies in Skarnes,7.537,54,Post Mortem: No One Dies in Skarnes
82,False,/uERn1KNsciRZr3d28vF9YUDsFRv.jpg,"[10751, 10764]",2778,['US'],en,Wheel of Fortune,"This game show sees contestants solve word puzzles, similar to those used in Hangman, to win cash and prizes determined by spinning a giant carnival wheel.",31.519,/uLeaT6wL40Ig0waKlwyxW5NMlwM.jpg,1983-09-19,Wheel of Fortune,6.8,59,Wheel of Fortune
83,False,/fVO7r9tAnauny8DAqbetlQ1tVtu.jpg,"[16, 35]",2777,['FR'],fr,Oggy et les Cafards,"Oggy, an anthropomorphic cat, would prefer to spend his days watching television and eating, but is continuously pestered by three roaches: Joey, Marky and Dee Dee. The cockroaches' slapstick mischief ranges from plundering Oggy's refrigerator to hijacking the train he just boarded. In many situations Oggy is also helped by Jack, who is more violent and short-tempered than him and is also annoyed by the cockroaches. Bob, a short-tempered bulldog, also appears in the show, and is Oggy's neighbor.",62.655,/aFAN9aKm0OblOr30ROejJCV8rGf.jpg,1999-09-06,Oggy and the Cockroaches,7.449,295,Oggy Oggy
84,False,/iZu83GB1IM7VXL2X90m7iLHYUHU.jpg,"[18, 9648, 10765]",79696,['US'],en,Manifest,"After landing from a turbulent but routine flight, the crew and passengers of Montego Air Flight 828 discover five years have passed in what seemed like a few hours. As their new realities become clear, a deeper mystery unfolds and some of the returned passengers soon realize they may be meant for something greater than they ever thought possible.",100.654,/eTemCphrglLKrXOsNRhYezHA7H9.jpg,2018-09-24,Manifest,7.72,1144,Manifest
85,False,/gLNv2lQmjZMzpjOri8Trfwan3Iq.jpg,[35],131594,['IN'],hi,Comedy Premium League,"With satirical sketches, cheeky debates and blistering roasts, 16 of India's wittiest entertainers compete in teams to be named the ultimate comedy champs.",1.998,/tnRQIeZGWParKSNCkKi1tcncwnY.jpg,2021-08-20,Comedy Premium League,5.0,4,Comedy Premium League
86,False,/pKqFl6dOCx9AHx8uBCOuPaSSyPI.jpg,"[35, 18]",129675,['MX'],es,Todo va a estar bien,A separated couple live together for their child's sake in this satirical dramedy about what it means to be a good parent and spouse in today's world.,2.611,/rGUEKs6jUgfGu4jqZjuCid5lDE6.jpg,2021-08-20,Everything Will Be Fine,7.1,34,Everything Will Be Fine
87,False,/28y14U8Xi3SqdV9hj0kiLwKQ4H6.jpg,[99],132850,['KR'],ko,냉면 랩소디,"Refreshing and flavorful, naengmyeon is Korea’s coolest summertime staple. A journey through its history begins, from how it’s cooked to how it’s loved.",1.511,/yLTbtUz2JnTky4Wd0HZnfT693Z.jpg,2021-08-20,Korean Cold Noodle Rhapsody,4.7,3,Korean Cold Noodle Rhapsody
88,False,/ciPayBurt18UQw2D2yNBDdXw2Zg.jpg,"[18, 35]",99657,['US'],en,The Chair,"At a major university, the first woman of color to become chair tries to meet the dizzying demands and high expectations of a failing English department.",6.18,/kz14K7vI2KNGyfTyBnYjBpA0pzQ.jpg,2021-08-20,The Chair,6.758,91,The Chair
89,False,/tN5w9gpk4G5nCSGvK9yyvx3vdkD.jpg,"[16, 10762]",97266,['US'],en,Go! Go! Cory Carson,"Beep, beep -- go, go! Buckle up for fun and adventure with adorable kid car Cory Carson as he explores the winding roads of Bumperton Hills.",6.219,/atgbow7Z65jSc57N5S1OA0xtpnV.jpg,2020-01-04,Go! Go! Cory Carson,7.7,7,Go! Go! Cory Carson
90,False,/clsLGcG4OWy1FMywOS0yUXWLWVE.jpg,"[16, 35, 10765]",123446,['JP'],ja,ジャヒー様はくじけない！,"The Great Jahy, the Dark Realm's second-in-command, cuts a frightening figure, feared and revered by all. But when a run-in with a magical girl results in the destruction of the precious mana crystal, the Dark Realm falls, transporting the newly tiny and powerless Jahy to the human world! Unfortunately, plotting the revival of the Dark Realm from a cramped, crumbling one-room apartment is no easy feat when you have rent to pay and a job to keep!",15.429,/9hrlzVgSK0y2sA6Q3Nk8oSOIYUD.jpg,2021-08-01,The Great Jahy Will Not Be Defeated!,7.0,31,The Defeated
91,False,/7ZYnKneDYBCdd2ttv4w3AExQiAZ.jpg,[10751],120500,[],en,Mother Goose Club,"Sing and dance along to your favorite nursery rhymes with your friends from Mother Goose Club, where fun and learning always go hand in hand!",0.755,/7YtdFB3SqYR3PrwMVblptipwYGm.jpg,2010-08-10,Mother Goose Club,0.0,1,Mother Goose Club
92,False,/dRGtv7BLMe00RAxtLkaWjcbzsTA.jpg,"[16, 35, 9648]",82739,['JP'],ja,青春ブタ野郎はバニーガール先輩の夢を見ない,"Puberty Syndrome—a rumored, mysterious syndrome that only affects those in their puberty. For example, a bunny girl suddenly appeared in front of Sakuta Azusagawa. The bunny girl's real identity is Mai Sakurajima, a teenage celebrity who is currently an inactive high school senior. For some reason, her charming figure does not reflect in the eyes of others. In the course of revealing the mystery behind this phenomenon, Sakuta begins to explore his feelings towards Mai. Set in a city where the skies and seas shine, Sakuta unfolds the meaning behind his bizarre encounters on women with the said syndrome.",36.768,/cU4jHfo1Q9AEPnFqFqtuSA74gdi.jpg,2018-10-04,Rascal Does Not Dream of Bunny Girl Senpai,8.6,1029,Rascal Does Not Dream of Bunny Girl Senpai
93,False,,[],196071,['US'],en,The Creative Indians,"The Creative Indians is a docu-series showcasing, de-mystifying and de-constructing the lives, journeys and processes of the most impactful creative professionals and projects of India across industries like Cinema, Art, Design, Music, Fashion, Dance, Photography, Advertising and more.",1.066,/7JHbsAUlubEUNiOiNLTTjNbU1pw.jpg,2016-05-03,The Creative Indians,5.5,2,The Creative Indians
94,False,/3g08z2FTnhBVr459YeaKK3d3tzf.jpg,"[10762, 16, 10765, 10759]",1848,['IT'],it,Winx Club,"In a magical universe, witches, warriors begin fighting in the name of good .vs. evil! At a magic school, five teenage girls are selected to defend the universe with their magic.",53.275,/5MZwCSsG9tyWhbYSMSC6Xolblwc.jpg,2004-01-28,Winx Club,8.198,369,Winx Club
95,False,/mdPiSmQgydmdgZtFwAI4lr60yQY.jpg,"[18, 9648, 10765]",129418,['US'],en,Brand New Cherry Flavor,"A filmmaker heads to Hollywood in the early ’90s to make her movie but tumbles down a hallucinatory rabbit hole of sex, magic, revenge — and kittens.",16.103,/cX4acZbi2l4v051NJZfonqY0E3X.jpg,2021-08-13,Brand New Cherry Flavor,7.1,187,Brand New Cherry Flavor
96,False,,[35],10469,['AU'],en,Fast Forward,"Fast Forward was Australia’s highest rating, longest running and most critically awarded commercial television sketch comedy show, broadcast for 90 one hour episodes from 12 April 1989 to 26 November 1992.

The show was produced by Steve Vizard, who was also the Executive Producer, writer and performer, and starred Jane Turner, Gina Riley, Magda Szubanski, Marg Downey, Michael Veitch, Peter Moon, Alan Pentland, Steve Blackburn, Geoff Brookes, Ernie Dingo, the Rubbery Figures satirical puppets, and numerous guests and supporting stars, such as Gerry Connolly and Brian Dawe.

Fast Forward was succeeded by the related series Full Frontal, and subsequently Totally Full Frontal, which were broadcast from 1993 to 1999 and which starred many of the original Fast Forward cast as well as many iconic performers including Eric Bana, Stephen Curry, Glenn Robbins, Shaun Micallef, Kitty Flanagan and Julia Morris.

Fast Forward was directed by Ted Emery. In its second and subsequent series, Andrew Knight joined Steve Vizard and Ted Emery as Executive Producers of the show. They went on to establish the leading Australian Production house, Artist Services, which produced 1400 hours of prime time television including SeaChange, Big Girls Blouse, Tonight Live with Steve Vizard, the Eric Bana show, the Shaun Micallef Pogram.",8.512,/dpiwchiRjzzjvdGt7JGbOqEcFc0.jpg,1989-04-12,Fast Forward,6.5,2,Fast & Furious Spy Racers
97,False,/rtWAgl3DBOguSuAoQMn6d7jK0vL.jpg,"[80, 18, 9648]",128068,['FR'],fr,Disparu à jamais,"Ten years ago, he lost two loved ones. When his fiancée disappears, he must uncover buried secrets — or lose everything. Based on Harlan Coben's novel.",4.295,/cm44czNqZfPdKLfzr7k2Zf0K29w.jpg,2021-08-13,Gone for Good,6.0,30,Gone for Good
98,False,/jco0oPYZN7bUDZ0xAmstotXI1gB.jpg,"[35, 18]",62320,['US'],en,Grace and Frankie,"Elegant, proper Grace and freewheeling, eccentric Frankie are a pair of frenemies whose lives are turned upside down - and permanently intertwined - when their husbands leave them for each other. Together, they must face starting over in their 70s in a 21st century world.",34.364,/4eki1eer552hvm3w73ENrZwmTgq.jpg,2015-05-08,Grace and Frankie,7.719,253,Grace and Frankie
99,False,/uCqXSfHymdbDMsFx8t0u0OPSuve.jpg,"[10759, 18, 10768]",63333,['GB'],en,The Last Kingdom,"A show of heroic deeds and epic battles with a thematic depth that embraces politics, religion, warfare, courage, love, loyalty and our universal search for identity. Combining real historical figures and events with fictional characters, it is the story of how a people combined their strength under one of the most iconic kings of history in order to reclaim their land for themselves and build a place they call home.",248.599,/8eJf0hxgIhE6QSxbtuNCekTddy1.jpg,2015-10-10,The Last Kingdom,8.3,1401,The Kingdom
100,False,/1qjhwnypOYc4XuLdUJZGRWsukyt.jpg,"[35, 18]",101918,['ES'],es,Valeria,A writer in a creative and marital crisis finds refuge and support in her three best friends. Based on the novels by Elisabet Benavent.,80.826,/bY2RNQmuQI3f1qGJ5xSNOEza9Pp.jpg,2020-05-08,Valeria,7.4,177,Valeria
101,False,/eK8UA5kOPhLR0pgKG1cfMv61WI4.jpg,[18],88516,['JO'],ar,مدرسة الروابي للبنات,The bullied outcasts at prestigious Al Rawabi School for Girls plot a series of risky takedowns to get back at their tormentors.,8.969,/fP4tqF73imWZ6ZKyk6VDigQZV2p.jpg,2021-08-12,AlRawabi School for Girls,7.5,484,AlRawabi School for Girls
102,False,/oX9RSH4fREUNDv8ojlNGFtwrTjS.jpg,"[10751, 10764]",129674,['US'],en,Bake Squad,Expert bakers elevate desserts with next-level ideas and epic execution. Now the battle is on to win over clients in need of very special sweets.,5.656,/5RE1VcCBSr4MWTgC9L0Rk5SbDIF.jpg,2021-08-11,Bake Squad,7.6,9,Bake Squad
103,False,/qR4tS0urUUaFh6mlRhVUkDZGN5j.jpg,"[16, 10762]",111474,['US'],en,Gabby's Dollhouse,This colorful series leads preschoolers room to room through a fantastical dollhouse of delightful mini-worlds and irresistible kitty characters.,17.925,/lyLvpLsC2WzBFZm2cIEn3VgKwEf.jpg,2021-01-05,Gabby's Dollhouse,8.167,12,Gabby's Dollhouse
104,False,/yrX6MbfUO6yvG7P2RT761rfG7Aq.jpg,"[35, 18]",43236,['KR'],ko,로맨스가 필요해,Revolves around three thirty-something career women and their complicated love lives.,5.489,/3b2uwyDJ8HfeIvBEpcu2PHMSP1X.jpg,2011-06-13,I Need Romance,5.6,5,I Need Romance
105,False,/2k80poUEvqF9W9EYclZygZ6DzNq.jpg,[18],31387,['CO'],es,Las muñecas de la mafia,"Las Muñecas De La Mafia is a 2009 Colombian telenovela produced by BE-TV and broadcast by Caracol TV. It's based on Juan Camilo Ferrand and Andres Lopez's book ""Las Fantásticas"". They also wrote the scripts for the television series. The telenovela will debut soon on the Telefutura Network. Series debuted on May 3, 2010 after the Vecinos finale. The show ended July 2010 in the U.S.

It talks about the story of Brenda, Olivia, Violeta, Renata and Pamela. They get into trouble throughout the series because they get involved with some mafia guys from ""El Carmen"" in Colombia.They all have sad endings. Pamela immigrates, at the end of the story, to the United States of America to try to get away from trouble and be close to her father, who was a pilot and end up in jail because he was captured by DEA taking cocaine to U.S in a plain, and ends up as a maid but tells Brenda she is happy and having a great life. Olivia ends up in jail for having a fake wedding with a Braulio Bermudez and getting some of his properties. Violeta dies when the two mafia opposite sides were going to end a war that was going on in between them.Renata also dies because she was force by erick, to pay money she owe him, to carry drugs in her stomach to the United States and no one of her loved ones knew because she had no identification on her. Brenda ends up being pregnant by Braulio, she never saw him again, because he was taken to an US jail. This is a very exiting story to see and it shows how easy life is never a good choice, might be nice and easy at the beginning but some day all ends.",25.739,/5rDeU3578NCc0f1ZPb02MPo27Rd.jpg,2009-09-28,The Mafia Dolls,7.423,338,Las muñecas de la mafia
